path,video type,file name,encoder,plays,enc_t0,enc_t1,play_t0,play_t1,duration,bitrate,resolution,fps,tbr,tbn,tbc,size0,size_enc
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1396.mkv,libx264,1,2020-09-16 09:39:32.661340,2020-09-16 09:39:34.956950,2020-09-16 09:39:39.962045,2020-09-16 09:40:04.190650,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,6504K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1396.mkv,hevc,1,2020-09-16 09:40:09.329952,2020-09-16 09:40:21.353273,2020-09-16 09:40:26.358422,2020-09-16 09:40:50.447649,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,6954K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1396.mkv,vp8,1,2020-09-16 09:40:55.595192,2020-09-16 09:41:01.167814,2020-09-16 09:41:06.172952,2020-09-16 09:41:30.143151,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,742K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1396.mkv,vp9,1,2020-09-16 09:41:35.303023,2020-09-16 09:42:47.256958,2020-09-16 09:42:52.262113,2020-09-16 09:43:16.288431,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,13605K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-11ec.mkv,libx264,1,2020-09-16 09:43:21.450742,2020-09-16 09:43:23.878880,2020-09-16 09:43:28.884025,2020-09-16 09:43:53.308548,00:00:20.02,124304,720x480,29.97,29.97,1000k,1000k,303782K,7090K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-11ec.mkv,hevc,1,2020-09-16 09:43:58.445609,2020-09-16 09:44:10.852707,2020-09-16 09:44:15.857873,2020-09-16 09:44:39.940115,00:00:20.02,124304,720x480,29.97,29.97,1000k,1000k,303782K,6922K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-11ec.mkv,vp8,1,2020-09-16 09:44:45.100461,2020-09-16 09:44:50.858121,2020-09-16 09:44:55.863271,2020-09-16 09:45:19.959793,00:00:20.02,124304,720x480,29.97,29.97,1000k,1000k,303782K,922K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-11ec.mkv,vp9,1,2020-09-16 09:45:25.108518,2020-09-16 09:46:11.224589,2020-09-16 09:46:16.229776,2020-09-16 09:46:40.254222,00:00:20.02,124304,720x480,29.97,29.97,1000k,1000k,303782K,9303K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1fe9.mkv,libx264,1,2020-09-16 09:46:45.427412,2020-09-16 09:46:48.353864,2020-09-16 09:46:53.359023,2020-09-16 09:47:17.795157,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,13597K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1fe9.mkv,hevc,1,2020-09-16 09:47:22.955168,2020-09-16 09:47:40.380487,2020-09-16 09:47:45.385638,2020-09-16 09:48:09.427998,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,15043K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1fe9.mkv,vp8,1,2020-09-16 09:48:14.590528,2020-09-16 09:48:20.896634,2020-09-16 09:48:25.901781,2020-09-16 09:48:49.870220,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,1117K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1fe9.mkv,vp9,1,2020-09-16 09:48:55.019743,2020-09-16 09:51:13.536776,2020-09-16 09:51:18.541605,2020-09-16 09:51:42.541269,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,33288K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3404.mkv,libx264,1,2020-09-16 09:51:47.733600,2020-09-16 09:51:50.079937,2020-09-16 09:51:55.081571,2020-09-16 09:52:19.619783,00:00:20.21,121737,854x480,24.75,24.75,1000k,1000k,300261K,2393K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3404.mkv,hevc,1,2020-09-16 09:52:24.793833,2020-09-16 09:52:33.675809,2020-09-16 09:52:38.680978,2020-09-16 09:53:02.921316,00:00:20.21,121737,854x480,24.75,24.75,1000k,1000k,300261K,2563K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3404.mkv,vp8,1,2020-09-16 09:53:08.087243,2020-09-16 09:53:13.746935,2020-09-16 09:53:18.752076,2020-09-16 09:53:42.922956,00:00:20.21,121737,854x480,24.75,24.75,1000k,1000k,300261K,658K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3404.mkv,vp9,1,2020-09-16 09:53:48.084040,2020-09-16 09:54:22.669497,2020-09-16 09:54:27.674696,2020-09-16 09:54:51.859598,00:00:20.21,121737,854x480,24.75,24.75,1000k,1000k,300261K,3686K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-7f7e.mkv,libx264,1,2020-09-16 09:54:57.040583,2020-09-16 09:54:59.975935,2020-09-16 09:55:04.981102,2020-09-16 09:55:29.311452,00:00:19.99,149162,720x576,29.97,29.97,1000k,1000k,363924K,5082K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-7f7e.mkv,hevc,1,2020-09-16 09:55:34.495731,2020-09-16 09:55:54.266225,2020-09-16 09:55:59.271385,2020-09-16 09:56:23.300189,00:00:19.99,149162,720x576,29.97,29.97,1000k,1000k,363924K,6051K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-7f7e.mkv,vp8,1,2020-09-16 09:56:28.472100,2020-09-16 09:56:33.736176,2020-09-16 09:56:38.741314,2020-09-16 09:57:02.776037,00:00:19.99,149162,720x576,29.97,29.97,1000k,1000k,363924K,840K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-7f7e.mkv,vp9,1,2020-09-16 09:57:07.942049,2020-09-16 09:57:50.790614,2020-09-16 09:57:55.795765,2020-09-16 09:58:19.790507,00:00:19.99,149162,720x576,29.97,29.97,1000k,1000k,363924K,5562K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3ca4.mkv,libx264,1,2020-09-16 09:58:24.952612,2020-09-16 09:58:27.904471,2020-09-16 09:58:32.909637,2020-09-16 09:58:57.207736,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,23529K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3ca4.mkv,hevc,1,2020-09-16 09:59:02.352925,2020-09-16 09:59:17.591933,2020-09-16 09:59:22.597103,2020-09-16 09:59:46.550567,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,21204K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3ca4.mkv,vp8,1,2020-09-16 09:59:51.705606,2020-09-16 09:59:57.560636,2020-09-16 10:00:02.565604,2020-09-16 10:00:26.537235,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,884K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3ca4.mkv,vp9,1,2020-09-16 10:00:31.685209,2020-09-16 10:03:25.980286,2020-09-16 10:03:30.985448,2020-09-16 10:03:55.019821,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,39935K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-211f.mkv,libx264,1,2020-09-16 10:04:00.204901,2020-09-16 10:04:01.575259,2020-09-16 10:04:06.580429,2020-09-16 10:04:30.916301,00:00:19.99,60777,352x480,29.97,29.97,1000k,1000k,148284K,2479K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-211f.mkv,hevc,1,2020-09-16 10:04:36.073686,2020-09-16 10:04:45.743832,2020-09-16 10:04:50.749017,2020-09-16 10:05:14.759161,00:00:19.99,60777,352x480,29.97,29.97,1000k,1000k,148284K,2705K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-211f.mkv,vp8,1,2020-09-16 10:05:19.902971,2020-09-16 10:05:25.556150,2020-09-16 10:05:30.557682,2020-09-16 10:05:54.546409,00:00:19.99,60777,352x480,29.97,29.97,1000k,1000k,148284K,630K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-211f.mkv,vp9,1,2020-09-16 10:05:59.704935,2020-09-16 10:06:50.257976,2020-09-16 10:06:55.261655,2020-09-16 10:07:19.278976,00:00:19.99,60777,352x480,29.97,29.97,1000k,1000k,148284K,6810K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3195.mkv,libx264,1,2020-09-16 10:07:24.460031,2020-09-16 10:07:26.825835,2020-09-16 10:07:31.830993,2020-09-16 10:07:56.183526,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,11586K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3195.mkv,hevc,1,2020-09-16 10:08:01.373588,2020-09-16 10:08:12.315721,2020-09-16 10:08:17.320891,2020-09-16 10:08:41.424611,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,12764K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3195.mkv,vp8,1,2020-09-16 10:08:46.585245,2020-09-16 10:08:50.932977,2020-09-16 10:08:55.938132,2020-09-16 10:09:19.954985,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,653K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-3195.mkv,vp9,1,2020-09-16 10:09:25.120156,2020-09-16 10:10:31.092450,2020-09-16 10:10:36.097597,2020-09-16 10:11:00.040484,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,22935K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-0af9.mkv,libx264,1,2020-09-16 10:11:05.201020,2020-09-16 10:11:07.152853,2020-09-16 10:11:12.158038,2020-09-16 10:11:36.420716,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,1338K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-0af9.mkv,hevc,1,2020-09-16 10:11:41.553621,2020-09-16 10:11:48.036231,2020-09-16 10:11:53.037581,2020-09-16 10:12:17.164534,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,1113K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-0af9.mkv,vp8,1,2020-09-16 10:12:22.326757,2020-09-16 10:12:29.510162,2020-09-16 10:12:34.515310,2020-09-16 10:12:58.568130,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,410K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-0af9.mkv,vp9,1,2020-09-16 10:13:03.746062,2020-09-16 10:13:24.426678,2020-09-16 10:13:29.431848,2020-09-16 10:13:53.475973,00:00:20.02,110494,640x480,29.97,29.97,1000k,1000k,270032K,1594K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-6e41.mkv,libx264,1,2020-09-16 10:13:58.654317,2020-09-16 10:14:00.988598,2020-09-16 10:14:05.993769,2020-09-16 10:14:30.312034,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,5772K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-6e41.mkv,hevc,1,2020-09-16 10:14:35.478391,2020-09-16 10:14:47.143979,2020-09-16 10:14:52.144272,2020-09-16 10:15:16.180637,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,5912K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-6e41.mkv,vp8,1,2020-09-16 10:15:21.326900,2020-09-16 10:15:26.832971,2020-09-16 10:15:31.838114,2020-09-16 10:15:55.822365,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,659K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-6e41.mkv,vp9,1,2020-09-16 10:16:00.985159,2020-09-16 10:17:25.617763,2020-09-16 10:17:30.622906,2020-09-16 10:17:54.609709,00:00:20.00,124426,720x576,25,25,1000k,1000k,303777K,12925K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1019.mkv,libx264,1,2020-09-16 10:17:59.773612,2020-09-16 10:18:02.487311,2020-09-16 10:18:07.489598,2020-09-16 10:18:31.760039,00:00:20.00,132721,768x576,25,25,1000k,1000k,324027K,4525K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1019.mkv,hevc,1,2020-09-16 10:18:36.916062,2020-09-16 10:18:46.465999,2020-09-16 10:18:51.469597,2020-09-16 10:19:15.540730,00:00:20.00,132721,768x576,25,25,1000k,1000k,324027K,3728K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1019.mkv,vp8,1,2020-09-16 10:19:20.688905,2020-09-16 10:19:24.958159,2020-09-16 10:19:29.963302,2020-09-16 10:19:53.959733,00:00:20.00,132721,768x576,25,25,1000k,1000k,324027K,675K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-1019.mkv,vp9,1,2020-09-16 10:19:59.121787,2020-09-16 10:20:51.391289,2020-09-16 10:20:56.396446,2020-09-16 10:21:20.354662,00:00:20.00,132721,768x576,25,25,1000k,1000k,324027K,7727K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-77e3.mkv,libx264,1,2020-09-16 10:21:25.500301,2020-09-16 10:21:27.873081,2020-09-16 10:21:32.878249,2020-09-16 10:21:57.161146,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,5494K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-77e3.mkv,hevc,1,2020-09-16 10:22:02.305128,2020-09-16 10:22:14.787079,2020-09-16 10:22:19.792250,2020-09-16 10:22:43.863052,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,6114K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-77e3.mkv,vp8,1,2020-09-16 10:22:49.028545,2020-09-16 10:22:55.971275,2020-09-16 10:23:00.973600,2020-09-16 10:23:24.916850,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,694K
/media/data/hanwu/video_clips1/original_videos/Sports/480P/,Sports,Sports_480P-77e3.mkv,vp9,1,2020-09-16 10:23:30.085134,2020-09-16 10:24:45.562356,2020-09-16 10:24:50.567503,2020-09-16 10:25:14.622031,00:00:19.99,124304,720x480,29.97,29.97,1000k,1000k,303275K,13715K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-0b9e.mkv,libx264,1,2020-09-16 10:25:19.822752,2020-09-16 10:25:28.927575,2020-09-16 10:25:33.932758,2020-09-16 10:25:58.335513,00:00:19.98,552981,1280x720,50,50,1000k,1000k,1348702K,53580K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-0b9e.mkv,hevc,1,2020-09-16 10:26:03.522338,2020-09-16 10:26:38.744219,2020-09-16 10:26:43.749372,2020-09-16 10:27:07.892214,00:00:19.98,552981,1280x720,50,50,1000k,1000k,1348702K,63594K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-0b9e.mkv,vp8,1,2020-09-16 10:27:13.066108,2020-09-16 10:27:35.502335,2020-09-16 10:27:40.507486,2020-09-16 10:28:04.467673,00:00:19.98,552981,1280x720,50,50,1000k,1000k,1348702K,3638K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-0b9e.mkv,vp9,1,2020-09-16 10:28:09.627978,2020-09-16 10:31:57.455533,2020-09-16 10:32:02.460712,2020-09-16 10:32:26.506350,00:00:19.98,552981,1280x720,50,50,1000k,1000k,1348702K,143139K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-38a1.mkv,libx264,1,2020-09-16 10:32:31.749548,2020-09-16 10:32:37.203815,2020-09-16 10:32:42.205607,2020-09-16 10:33:07.033188,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,10153K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-38a1.mkv,hevc,1,2020-09-16 10:33:12.270291,2020-09-16 10:33:28.665932,2020-09-16 10:33:33.671042,2020-09-16 10:33:57.731939,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,12590K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-38a1.mkv,vp8,1,2020-09-16 10:34:02.895652,2020-09-16 10:34:14.307359,2020-09-16 10:34:19.312508,2020-09-16 10:34:43.363547,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,2405K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-38a1.mkv,vp9,1,2020-09-16 10:34:48.521957,2020-09-16 10:35:45.980981,2020-09-16 10:35:50.985590,2020-09-16 10:36:14.948402,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,18849K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-6365.mkv,libx264,1,2020-09-16 10:36:20.127913,2020-09-16 10:36:31.622155,2020-09-16 10:36:36.627294,2020-09-16 10:37:01.177337,00:00:20.00,662914,1280x720,59.94,59.94,1000k,1000k,1618712K,37386K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-6365.mkv,hevc,1,2020-09-16 10:37:06.350964,2020-09-16 10:37:56.562442,2020-09-16 10:38:01.567650,2020-09-16 10:38:25.756583,00:00:20.00,662914,1280x720,59.94,59.94,1000k,1000k,1618712K,53914K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-6365.mkv,vp8,1,2020-09-16 10:38:30.927836,2020-09-16 10:38:57.844365,2020-09-16 10:39:02.845615,2020-09-16 10:39:26.893293,00:00:20.00,662914,1280x720,59.94,59.94,1000k,1000k,1618712K,5516K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-6365.mkv,vp9,1,2020-09-16 10:39:32.049611,2020-09-16 10:44:00.493038,2020-09-16 10:44:05.497601,2020-09-16 10:44:29.662403,00:00:20.00,662914,1280x720,59.94,59.94,1000k,1000k,1618712K,90662K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-07d0.mkv,libx264,1,2020-09-16 10:44:34.876843,2020-09-16 10:44:40.547405,2020-09-16 10:44:45.552580,2020-09-16 10:45:09.930649,00:00:20.02,331457,1280x720,29.97,29.97,1000k,1000k,810032K,2935K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-07d0.mkv,hevc,1,2020-09-16 10:45:15.092382,2020-09-16 10:45:27.791849,2020-09-16 10:45:32.797017,2020-09-16 10:45:56.905357,00:00:20.02,331457,1280x720,29.97,29.97,1000k,1000k,810032K,2283K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-07d0.mkv,vp8,1,2020-09-16 10:46:02.079998,2020-09-16 10:46:14.387763,2020-09-16 10:46:19.392923,2020-09-16 10:46:43.407574,00:00:20.02,331457,1280x720,29.97,29.97,1000k,1000k,810032K,645K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-07d0.mkv,vp9,1,2020-09-16 10:46:48.567830,2020-09-16 10:47:20.998062,2020-09-16 10:47:26.003209,2020-09-16 10:47:50.029348,00:00:20.02,331457,1280x720,29.97,29.97,1000k,1000k,810032K,2742K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-3072.mkv,libx264,1,2020-09-16 10:47:55.219670,2020-09-16 10:48:01.008123,2020-09-16 10:48:06.013264,2020-09-16 10:48:30.436354,00:00:19.99,331457,1280x720,29.97,29.97,1000k,1000k,808682K,16765K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-3072.mkv,hevc,1,2020-09-16 10:48:35.597606,2020-09-16 10:48:55.448631,2020-09-16 10:49:00.453605,2020-09-16 10:49:24.550661,00:00:19.99,331457,1280x720,29.97,29.97,1000k,1000k,808682K,15388K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-3072.mkv,vp8,1,2020-09-16 10:49:29.726592,2020-09-16 10:49:39.994267,2020-09-16 10:49:44.999415,2020-09-16 10:50:08.963927,00:00:19.99,331457,1280x720,29.97,29.97,1000k,1000k,808682K,2093K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-3072.mkv,vp9,1,2020-09-16 10:50:14.123466,2020-09-16 10:51:31.235328,2020-09-16 10:51:36.240465,2020-09-16 10:52:00.198550,00:00:19.99,331457,1280x720,29.97,29.97,1000k,1000k,808682K,31867K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-5bfd.mkv,libx264,1,2020-09-16 10:52:05.390024,2020-09-16 10:52:17.039333,2020-09-16 10:52:22.044482,2020-09-16 10:52:46.466323,00:00:20.02,707102,1280x960,47.95,47.95,1000k,1000k,1728050K,9863K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-5bfd.mkv,hevc,1,2020-09-16 10:52:51.616026,2020-09-16 10:53:05.926026,2020-09-16 10:53:10.931177,2020-09-16 10:53:35.054052,00:00:20.02,707102,1280x960,47.95,47.95,1000k,1000k,1728050K,7234K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-5bfd.mkv,vp8,1,2020-09-16 10:53:40.225019,2020-09-16 10:53:57.769123,2020-09-16 10:54:02.774270,2020-09-16 10:54:26.825249,00:00:20.02,707102,1280x960,47.95,47.95,1000k,1000k,1728050K,2206K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-5bfd.mkv,vp9,1,2020-09-16 10:54:32.004098,2020-09-16 10:56:33.406264,2020-09-16 10:56:38.409580,2020-09-16 10:57:02.410849,00:00:20.02,707102,1280x960,47.95,47.95,1000k,1000k,1728050K,19556K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-2191.mkv,libx264,1,2020-09-16 10:57:07.605975,2020-09-16 10:57:18.605853,2020-09-16 10:57:23.611024,2020-09-16 10:57:48.182660,00:00:19.99,662914,1280x720,59.94,59.94,1000k,1000k,1617362K,9880K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-2191.mkv,hevc,1,2020-09-16 10:57:53.373073,2020-09-16 10:58:14.264415,2020-09-16 10:58:19.269583,2020-09-16 10:58:43.426169,00:00:19.99,662914,1280x720,59.94,59.94,1000k,1000k,1617362K,8881K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-2191.mkv,vp8,1,2020-09-16 10:58:48.598550,2020-09-16 10:59:06.408094,2020-09-16 10:59:11.413248,2020-09-16 10:59:35.408289,00:00:19.99,662914,1280x720,59.94,59.94,1000k,1000k,1617362K,1884K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-2191.mkv,vp9,1,2020-09-16 10:59:40.584182,2020-09-16 11:02:13.506339,2020-09-16 11:02:18.511485,2020-09-16 11:02:42.515651,00:00:19.99,662914,1280x720,59.94,59.94,1000k,1000k,1617362K,34865K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-675b.mkv,libx264,1,2020-09-16 11:02:47.707254,2020-09-16 11:02:53.082642,2020-09-16 11:02:58.087799,2020-09-16 11:03:22.447859,00:00:19.96,276490,1280x720,25,25,1000k,1000k,673677K,15201K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-675b.mkv,hevc,1,2020-09-16 11:03:27.607433,2020-09-16 11:03:43.247604,2020-09-16 11:03:48.252750,2020-09-16 11:04:12.223633,00:00:19.96,276490,1280x720,25,25,1000k,1000k,673677K,13307K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-675b.mkv,vp8,1,2020-09-16 11:04:17.375593,2020-09-16 11:04:26.032503,2020-09-16 11:04:31.037645,2020-09-16 11:04:54.960109,00:00:19.96,276490,1280x720,25,25,1000k,1000k,673677K,1954K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-675b.mkv,vp9,1,2020-09-16 11:05:00.117614,2020-09-16 11:06:12.622295,2020-09-16 11:06:17.625591,2020-09-16 11:06:41.581978,00:00:19.96,276490,1280x720,25,25,1000k,1000k,673677K,28340K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-4c6f.mkv,libx264,1,2020-09-16 11:06:46.763295,2020-09-16 11:06:51.720247,2020-09-16 11:06:56.725393,2020-09-16 11:07:20.979208,00:00:20.00,276490,1280x720,25,25,1000k,1000k,675027K,7155K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-4c6f.mkv,hevc,1,2020-09-16 11:07:26.164328,2020-09-16 11:07:35.757999,2020-09-16 11:07:40.763184,2020-09-16 11:08:04.814101,00:00:20.00,276490,1280x720,25,25,1000k,1000k,675027K,7354K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-4c6f.mkv,vp8,1,2020-09-16 11:08:09.957803,2020-09-16 11:08:19.706650,2020-09-16 11:08:24.711804,2020-09-16 11:08:48.704967,00:00:20.00,276490,1280x720,25,25,1000k,1000k,675027K,1004K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-4c6f.mkv,vp9,1,2020-09-16 11:08:53.872504,2020-09-16 11:09:40.614582,2020-09-16 11:09:45.619750,2020-09-16 11:10:09.544505,00:00:20.00,276490,1280x720,25,25,1000k,1000k,675027K,14919K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-62ba.mkv,libx264,1,2020-09-16 11:10:14.713614,2020-09-16 11:10:20.531898,2020-09-16 11:10:25.533603,2020-09-16 11:10:49.954158,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,11690K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-62ba.mkv,hevc,1,2020-09-16 11:10:55.093573,2020-09-16 11:11:10.613149,2020-09-16 11:11:15.618313,2020-09-16 11:11:39.803496,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,10567K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-62ba.mkv,vp8,1,2020-09-16 11:11:44.973617,2020-09-16 11:11:54.007680,2020-09-16 11:11:59.009586,2020-09-16 11:12:23.002426,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,1342K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-62ba.mkv,vp9,1,2020-09-16 11:12:28.145621,2020-09-16 11:13:52.594340,2020-09-16 11:13:57.597573,2020-09-16 11:14:21.598555,00:00:20.00,331788,1280x720,30,30,1000k,1000k,810032K,24651K
/media/data/hanwu/video_clips1/original_videos/Sports/720P/,Sports,Sports_720P-5e39.mkv,libx264,1,2020-09-16 11:14:26.777605,2020-09-16 11:14:32.537933,2020-09-16 11:14:37.541580,2020-09-16 11:15:01.946900,00:00:20.02,331457,1280x720,29.97,29.97,1000k,1000k,810032K,4401K
